Trajectories
100
,,Patient 1:MDG,,,Patient 1:MAG,,,Patient 1:EAG,,,Patient 1:EDG,,,Patient 1:ED,,,Patient 1:EAD,,,Patient 1:MDD,,,Patient 1:MAD,,,Patient 1:FRD,,,Patient 1:FRG,,,Patient 1:FD,,,Patient 1:FAD,,,Patient 1:FAG,,,Patient 1:T,,,Patient 1:DH,,,Patient 1:F,,,Patient 1:DB,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1524,0,83.9219,191.021,763.484,179.645,178.549,754.651,,,,53.304,-242.483,1104.83,-5.9214,-621.889,1113.84,76.1007,-614.864,1102.01,,,,,,,,,,,,,,,,,,,,,,84.9326,-452.211,1410.72,,,,,,,-91.8142,-443.274,813.236
1525,0,89.8041,192.591,763.958,185.536,178.847,755.23,,,,56.3213,-242.645,1105.2,-2.36978,-621.225,1113.93,79.6944,-614.511,1102.12,,,,,,,,,,,,,,,,,,,,,,90.3232,-451.351,1410.08,,,,,,,-88.7027,-443.536,813.863
1526,0,94.444,192.355,764.353,190.75,178.852,755.479,,,,60.9011,-241.997,1104.69,1.59937,-620.571,1114.05,83.5836,-614.411,1102.23,,,,,,,,,,,,,,,,,,,,,,94.9295,-450.656,1409.88,,,,,,,-86.5988,-444.125,814.847
1527,0,99.183,193.025,764.897,195.421,178.793,755.918,-16.8299,-436.015,1121.77,64.8513,-242.213,1104.71,5.34255,-620.38,1114.33,87.2823,-613.94,1102.28,,,,100.882,-1103.51,795.365,,,,,,,,,,,,,,,,99.039,-450.449,1410.49,,,,,,,-83.8183,-444.132,815.41
1528,0,104.947,193.762,764.566,200.191,178.603,756.05,-18.5267,-439.208,1124.26,69.3491,-241.802,1104.93,9.89489,-620.218,1114.93,90.9451,-613.69,1102.28,,,,,,,,,,,,,,,,,,,,,,104.132,-450.628,1410.08,,,,,,,-80.2465,-443.987,815.964
1529,0,109.801,192.689,764.231,205.079,178.423,755.943,-16.1009,-439.81,1124.84,73.3306,-241.654,1105.13,12.7994,-619.687,1114.5,94.7455,-613.6,1102.34,,,,,,,,,,,,,,,,,,,,,,110.315,-449.441,1409.32,,,,,,,-77.7219,-444.591,816.722
1530,0,114.874,193.706,763.917,209.351,178.244,755.512,,,,78.4044,-241.065,1105.39,16.8955,-619.687,1114.56,98.7616,-613.376,1102.39,,,,,,,,,,,,,,,,,,,,,,114.494,-449.229,1409.88,,,,,,,-72.7492,-443.357,816.252
1531,0,119.163,193.258,764.254,213.925,177.956,755.338,,,,82.219,-241.025,1104.89,20.7252,-619.141,1114.78,102.853,-612.978,1102.4,,,,,,,,,,,,,,,,,,,,,,120.324,-448.134,1409,,,,,,,-69.5403,-443.973,816.576
1532,0,123.195,192.795,764.571,218.52,177.758,755.316,,,,86.4222,-240.739,1104.93,25.2185,-619.082,1114.84,107.051,-612.747,1102.34,,,,,,,,,,,,,,,,,,,,,,126.915,-447.109,1409,,,,,,,-65.3705,-443.289,816.622
1533,0,127.604,193.408,764.851,222.915,177.927,755.027,,,,91.2034,-240.398,1105.29,29.2898,-618.544,1114.95,111.221,-612.674,1102.37,,,,,,,,,,,,,,,,,,,,,,130.173,-447.799,1409.73,,,,,,,,,
1534,0,131.58,193.207,765.133,227.62,177.666,755.123,,,,95.3868,-240.422,1105.05,33.5637,-618.568,1115.33,115.607,-612.502,1102.44,,,,,,,,,,,,,,,,,,,,,,134.471,-447.69,1409.8,,,,,,,,,
1535,0,135.995,192.921,764.792,231.954,177.564,755.162,,,,99.3636,-240.459,1105.26,37.9126,-618.578,1115.37,119.963,-612.285,1102.51,,,,,,,,,,,,,,,,,,,,,,139.997,-446.949,1409.04,,,,,,,,,
1536,0,140.134,192.146,764.485,235.903,177.456,755.148,,,,103.554,-240.409,1105.21,42.223,-618.157,1115.51,124.015,-612.521,1102.56,,,,,,,,,,,,,,,,,,,,,,145.996,-446.507,1409.46,,,,,,,,,
1537,0,144.072,192.065,764.092,238.402,176.764,754.216,,,,107.935,-240.479,1105.04,46.7601,-618.197,1115.84,128.383,-612.305,1102.6,,,,,,,,,,,,,,,,,,,,,,150.547,-446.481,1409.47,,,,,,,,,
1538,0,147.867,192.56,764.343,242.677,176.921,754.188,,,,112.375,-240.259,1105.48,51.4411,-618.157,1116.07,133.146,-611.981,1102.62,,,,,,,,,,,,,,,,,,,,,,157.117,-446.314,1410.12,,,,,,,,,
1539,0,151.137,192.04,764.428,246.305,176.599,753.724,,,,116.652,-240.015,1105.47,56.0029,-618.051,1116.33,137.65,-611.987,1102.66,,,,,,,,,,,,,,,,,,,,,,162.096,-446.325,1409.43,,,,,,,,,
1540,0,154.472,191.357,763.755,249.149,176.243,752.968,,,,120.567,-240.112,1105.48,60.9065,-618.308,1116.51,142.097,-611.808,1102.75,,,,,,,,,,,,,,,,,,,,,,167.224,-445.05,1409.37,,,,,,,,,
1541,0,158.338,192.078,763.702,253.453,176.586,753.077,,,,124.623,-239.976,1105.53,65.2293,-618.253,1116.8,146.664,-611.773,1102.79,,,,,,,,,,,,,,,,,,,,,,172.422,-445.423,1409.28,,,,,,,,,
1542,0,161.899,192.539,764.138,257.229,176.875,752.862,,,,129.257,-239.912,1105.96,69.7721,-618.173,1116.85,151.227,-611.576,1102.75,,,,,,,,,,,,,,,,,,,,,,178.614,-445.064,1410.35,,,,,,,,,
1543,0,165.204,192.747,764.156,260.365,176.926,752.443,,,,133.91,-239.981,1106.14,74.6639,-617.967,1116.88,155.861,-611.53,1102.81,,,,,,,,,,,,,,,,,,,,,,184.883,-444.925,1409.33,,,,,,,,,
1544,0,168.464,192.539,763.909,263.81,177.452,752.142,,,,137.676,-239.872,1106.02,79.1787,-618.396,1117.13,160.703,-611.215,1102.86,,,,,,,,,,,,,,,,,,,,,,190.452,-443.565,1407.43,,,,,,,,,
1545,0,172.203,192.06,763.007,266.977,177.609,751.488,,,,142.368,-239.472,1106.31,83.8168,-618.13,1117.38,165.423,-611.003,1102.82,,,,,,,,,,,,,,,,,,,,,,196.055,-444.301,1408.68,,,,,,,,,
1546,0,174.469,191.94,763.464,270.247,177.62,751.458,,,,146.853,-239.661,1106.25,88.3251,-617.984,1117.56,170.029,-610.938,1102.9,,,,,,,,,,,,,,,,,,,,,,201.346,-444.624,1410.14,,,,,,,,,
1547,0,177.502,192.448,763.385,273.231,177.462,751.018,,,,151.09,-239.706,1106.14,93.5647,-618.156,1117.68,174.826,-610.765,1102.93,,,,,,,,,,,,,,,,,,,,,,205.973,-443.51,1410.17,,,,,,,,,
1548,0,182.03,192.667,762.281,276.811,177.903,750.48,,,,155.261,-239.687,1106.52,97.9472,-618.268,1118.06,179.711,-610.539,1102.99,,,,,,,,,,,,,,,,,,,,,,211.356,-443.44,1409.26,,,,,,,,,
1549,0,183.877,192.738,762.972,279.074,177.735,749.85,,,,160.055,-239.564,1106.49,102.932,-617.88,1118.15,184.427,-610.501,1103.11,,,,,,,,,,,,,,,,,,,,,,216.637,-443.501,1407.71,,,,,,,,,
1550,0,186.634,192.611,762.537,282.065,178.087,749.662,,,,164.064,-239.27,1106.49,107.487,-618.286,1118.46,189.1,-610.359,1103.2,,,,,,,,,,,,,,,,,,,,,,220.07,-441.871,1408.3,,,,,,,,,
1551,0,190.657,192.511,762.141,285.13,178.191,749.492,,,,168.06,-239.233,1106.43,112.402,-618.363,1118.64,194.125,-610.064,1103.44,,,,,,,,,,,,,,,,,,,,,,226.847,-442.052,1408.03,,,,,,,,,
1552,0,192.849,193.068,762.768,288.565,178.537,749.267,,,,172.85,-238.987,1106.62,117.144,-618.063,1118.93,199.094,-609.975,1103.43,,,,,,,,,,,,,,,,,,,,,,234.384,-442.537,1407.12,,,,,,,,,
1553,0,195.261,192.371,762.162,291.867,178.822,749.168,,,,176.826,-239.188,1106.64,122.284,-618.203,1119.21,203.937,-609.64,1103.44,,,,,,,,,,,,,,,,,,,,,,240.297,-443.391,1409.12,,,,,,,,,
1554,0,198.391,192.747,762.258,293.556,178.822,748.366,,,,180.726,-239.386,1106.51,127.093,-618.226,1119.47,208.568,-609.601,1103.55,,,,,,,,,,,,,,,,,,,,,,245.544,-442.552,1408.87,,,,,,,,,
1555,0,201.698,193.957,762.657,297.14,179.278,748.408,,,,184.516,-239.302,1106.55,131.754,-618.043,1119.65,213.347,-609.477,1103.69,,,,,,,,,,,,,,,,,,,,,,251.175,-442.587,1407.78,,,,,,,,,
1556,0,204.389,192.958,762.083,299.373,178.898,747.733,,,,189.018,-238.933,1106.58,136.638,-618.126,1119.92,218.157,-609.069,1103.71,,,,,,,,,,,,,,,,,,,,,,256.956,-442.297,1408.53,,,,,,,,,
1557,0,207.383,193.283,762.509,302.338,179.228,748.003,,,,192.987,-238.616,1106.62,141.26,-618.162,1120.06,223.23,-608.9,1103.68,,,,,,,,,,,,,,,,,,,,,,262.859,-442.013,1408.38,,,,,,,,,
1558,0,210.779,193.932,762.202,304.396,179.617,747.189,,,,196.857,-238.918,1106.54,146.082,-618.249,1120.24,228.082,-608.703,1103.77,,,,,,,,,,,,,,,,,,,,,,268.927,-441.928,1408.5,,,,,,,,,
1559,0,213.458,194.281,762.823,308.206,179.265,747.421,,,,200.959,-238.835,1106.76,151.003,-618.193,1120.51,232.889,-608.429,1103.86,,,,,,,,,,,,,,,,,,,,,,274.029,-441.22,1407.64,,,,,,,,,
1560,0,215.793,193.48,762.671,311.565,179.418,747.993,,,,205.241,-238.921,1106.93,156.091,-618.401,1120.62,237.547,-608.166,1103.73,,,,,,,,,,,,,,,,,,,,,,278.97,-441.068,1407.44,,,,,,,,,
1561,0,217.964,193.599,762.581,312.351,179.195,746.446,,,,209.124,-238.9,1106.82,160.594,-618.331,1120.77,242.288,-608.04,1103.58,,,,,,,,,,,,,,,,,,,,,,285.157,-441.135,1407.34,,,,,,,,,
1562,0,221.433,193.584,762.735,315.381,179.241,746.249,,,,213.064,-238.734,1106.72,165.345,-618.305,1120.81,246.875,-607.971,1103.68,,,,,,,,,,,,,,,,,,,,,,290.549,-440.163,1405.75,,,,,,,,,
1563,0,224.048,193.338,762.429,319.042,179.288,747.001,141.593,-434.042,1130.21,217.158,-238.477,1107.15,169.779,-618.325,1121.03,251.775,-607.599,1103.78,,,,,,,,,,,,,,,,,,,,,,295.604,-439.753,1406.11,,,,,,,,,
1564,0,226.316,193.523,762.715,322.136,179.522,746.914,,,,220.805,-238.443,1107.05,174.193,-618.499,1121.11,256.109,-607.1,1103.83,,,,,,,,,,,,,,,,,,,,,,300.93,-439.619,1406.14,,,,,,,,,
1565,0,229.071,193.3,762.444,325.603,179.313,746.789,,,,224.072,-238.657,1107.16,178.632,-618.307,1121.32,260.314,-607.082,1103.69,,,,,,,,,,,,,,,,,,,,,,306.172,-439.491,1406.34,,,,,,,,,
1566,0,231.711,193.826,762.511,327.031,179.286,746.09,,,,227.136,-238.168,1106.88,183.253,-618.461,1121.49,264.191,-606.688,1103.34,,,,,,,,,,,,,,,,,,,,,,311.692,-439.199,1405.65,,,,,,,,,
1567,0,234.604,193.715,762.441,329.064,179.559,745.488,,,,231.522,-238.41,1107.28,187.561,-618.396,1121.78,268.357,-606.326,1103.41,,,,,,,,,,,,,,,,,,,,,,317.494,-438.755,1405.55,,,,,,,,,
1568,0,236.786,193.45,762.568,330.757,179.249,744.648,,,,234.97,-238.441,1107.44,191.6,-618.275,1122.03,272.586,-606.029,1103.59,,,,,,,,,,,,,,,,,,,,,,322.298,-438.46,1405.58,,,,,,,,,
1569,0,239.254,193.337,762.47,334.187,179.812,744.837,,,,238.291,-238.27,1107.29,195.887,-618.12,1122.16,276.986,-605.877,1103.6,,,,,,,,,,,,,,,,,,,,,,326.6,-438.523,1405.34,,,,,,,,,
1570,0,241.711,193.488,762.399,337.093,180.204,744.8,,,,242.04,-237.971,1107.88,199.853,-618.211,1122.29,280.69,-605.519,1103.27,,,,,,,,,,,,,,,,,,,,,,332.01,-437.866,1405.16,,,,,,,,,
1571,0,244.495,193.698,762.371,339.959,180.102,744.778,,,,245.717,-237.644,1107.99,204.044,-618.124,1122.66,284.775,-605.235,1103.37,,,,,,,,,,,,,,,,,,,,,,336.737,-437.915,1404.97,,,,,,,,,
1572,0,246.336,193.534,762.297,341.192,179.711,744.118,,,,249.54,-237.531,1108.15,207.861,-617.811,1122.73,288.691,-604.779,1103.38,,,,,,,,,,,,,,,,,,,,,,340.471,-437.213,1404.36,,,,,,,,,
1573,0,249.382,194.015,762.052,343.885,180.027,743.907,,,,253.009,-237.297,1108.16,211.662,-617.409,1122.81,292.378,-604.473,1103.23,,,,,,,,,,,,,,,,,,,,,,345.186,-437.055,1404.34,,,,,,,,,
1574,0,250.927,193.67,762.204,345.325,180.293,743.577,,,,256.265,-237.105,1108.38,215.102,-617.358,1122.97,295.814,-604.21,1102.98,,,,,,,,,,,,,,,,,,,,,,350.079,-436.654,1403.81,,,,,,,,,
1575,0,253.929,194.253,762.283,348.045,180.387,743.471,,,,259.053,-237.008,1108.24,219.126,-617.206,1123.06,299.798,-603.75,1103.13,,,,,,,,,,,,,,,,,,,,,,353.886,-436.459,1403.46,,,,,,,,,
1576,0,255.558,194.242,762.533,349.729,180.533,743.307,,,,261.905,-236.832,1108.04,222.768,-616.911,1123.26,302.962,-603.157,1102.91,,,,,,,,,,,,,,,,,,,,,,358.262,-435.964,1403.27,,,,,,,,,
1577,0,257.785,194.373,762.418,352.444,181.032,743.404,,,,264.809,-236.586,1108.02,226.033,-616.669,1123.19,306.424,-603.017,1102.78,,,,,,,,,,,,,,,,,,,,,,361.912,-435.405,1403.13,,,,,,,,,
1578,0,260.199,194.942,762.439,354.275,180.876,743.244,,,,267.751,-236.297,1108.02,229.406,-616.32,1123.23,309.641,-602.611,1102.79,,,,,,,,,,,,,,,,,,,,,,366.132,-435.342,1402.85,,,,,,,,,
1579,0,261.858,195.077,762.351,356.957,181.673,743.253,,,,270.47,-236.109,1107.87,232.607,-616.49,1123.44,312.487,-602.235,1102.6,,,,,,,,,,,,,,,,,,,,,,370.44,-434.73,1402.45,,,,,,,,,
1580,0,264.197,195.184,762.338,359.31,181.904,743.453,,,,273.254,-235.884,1107.91,235.02,-615.778,1123.54,315.794,-601.777,1102.59,,,,,,,,,,,,,,,,,,,,,,374.01,-434.391,1402.32,,,,,,,,,
1581,0,265.664,195.217,762.166,360.505,181.833,742.631,,,,275.931,-235.594,1107.9,237.779,-615.41,1123.56,318.541,-601.33,1102.68,,,,,,,,,,,,,,,,,,,,,,377.094,-434.214,1401.6,,,,,,,,,
1582,0,267.539,195.579,762.249,361.93,182.291,742.507,,,,278.684,-235.289,1107.8,240.396,-614.923,1123.47,321.38,-600.94,1102.38,,,,,,,,,,,,,,,,,,,,,,380.395,-433.752,1401.19,,,,,,,,,
1583,0,269.382,195.495,762.131,363.594,182.105,741.693,,,,280.738,-235.331,1107.69,243.135,-614.709,1123.44,324.093,-600.656,1102.41,,,,,,,,,,,,,,,,,,,,,,384.166,-433.478,1401.25,,,,,,,,,
1584,0,271.803,195.944,761.542,365.492,182.165,741.665,,,,282.506,-235.07,1107.5,246.039,-614.761,1123.87,326.484,-600.415,1102.27,,,,,,,,,,,,,,,,,,,,,,387.387,-432.455,1400.99,,,,,,,,,
1585,0,273.184,195.735,761.659,367.906,182.368,741.639,,,,284.612,-235.002,1107.46,248.704,-614.619,1123.78,329.1,-600.015,1102.47,,,,,,,,,,,,,,,,,,,,,,390.114,-431.823,1400.47,,,,,,,,,
1586,0,274.582,195.371,761.41,369.417,182.537,741.405,,,,286.875,-234.471,1107.54,250.744,-614.38,1123.85,331.568,-599.66,1102.47,,,,,,,,,,,,,,,,,,,,,,393.309,-431.465,1401.02,,,,,,,,,
1587,0,276.28,195.64,760.988,371.612,182.649,741.235,,,,288.983,-234.423,1107.47,253.116,-614.012,1123.86,333.702,-599.32,1102.42,,,,,,,,,,,,,,,,,,,,,,395.913,-430.539,1400.45,,,,,,,,,
1588,0,277.472,195.627,760.729,373.479,183.307,741.253,,,,290.639,-234.254,1107.5,255.589,-613.664,1123.98,335.655,-599.072,1102.38,,,,,,,,,,,,,,,,,,,,,,398.416,-430.022,1400.69,,,,,,,,,
1589,0,279.703,195.656,760.399,374.258,183.304,740.493,,,,292.624,-233.889,1107.41,256.751,-613.478,1123.86,337.7,-598.778,1102.12,,,,,,,,,,,,,,,,,,,,,,400.698,-429.679,1400.42,,,,,,,,,
1590,0,280.953,196.016,760.394,375.597,183.191,740.302,,,,294.209,-233.751,1107.24,258.823,-612.876,1123.75,339.458,-598.421,1102.18,,,,,,,,,,,,,,,,,,,,,,402.386,-428.945,1400.1,,,,,,,,,
1591,0,282.535,196.188,760.188,376.695,183.623,739.767,,,,295.722,-233.665,1107.35,260.85,-612.739,1123.81,341.571,-598.106,1102.24,,,,,,,,,,,,,,,,,,,,,,404.605,-428.663,1400.18,,,,,,,,,
1592,0,284.414,196.252,759.882,378.402,183.523,739.818,,,,297.494,-233.239,1107.31,262.725,-612.57,1123.92,343.2,-597.783,1102.32,,,,,,,,,,,,,,,,,,,,,,406.019,-428.344,1400.29,,,,,,,,,
1593,0,285.523,196.404,759.835,380.286,183.156,739.686,,,,299.064,-232.906,1107.22,264.06,-612.475,1123.99,344.736,-597.492,1102.32,,,,,,,,,,,,,,,,,,,,,,408.137,-427.797,1400.37,,,,,,,,,
1594,0,286.851,196.664,759.537,380.92,182.776,739.179,,,,300.902,-232.645,1107.8,265.476,-612.294,1123.84,345.873,-597.257,1102.08,,,,,,,,,,,,,,,,,,,,,,409.209,-427.593,1400.06,,,,,,,,,
1595,0,287.825,196.342,759.167,381.969,182.902,738.715,,,,302.274,-232.381,1107.43,267.003,-612.001,1123.87,347.348,-597.025,1102.11,,,,,,,,,,,,,,,,,,,,,,410.385,-427.289,1400.09,,,,,,,,,
1596,0,288.863,196.273,759.013,383.88,183.336,738.697,,,,303.604,-231.912,1107.32,268.092,-611.868,1123.94,348.406,-596.817,1102.07,,,,,,,,,,,,,,,,,,,,,,411.164,-427.041,1400.15,,,,,,,127.964,-440.713,837.163
1597,0,290.8,197.191,759.089,384.418,183.046,738.325,,,,304.675,-231.706,1107.38,270.527,-610.809,1124.38,349.412,-596.539,1102.15,,,,,,,,,,,,,,,,,,,,,,412.55,-426.384,1400.6,,,,,,,129.748,-440.233,836.977
1598,0,292.231,197.474,759.157,386.047,183.358,738.445,,,,305.925,-231.502,1107.7,270.316,-610.974,1123.91,350.335,-596.241,1102.02,,,,,,,,,,,,,,,,,,,,,,412.959,-425.98,1400.57,,,,,,,131.352,-439.791,836.79
1599,0,293.173,197.44,758.684,387.762,184.212,738.834,,,,306.805,-231.223,1107.46,270.691,-610.737,1123.75,351.311,-596.008,1102.12,,,,,,,,,,,,,,,,,,,,,,413.824,-425.582,1400.55,,,,,,,132.861,-439.401,836.484
1600,0,294.427,198.002,758.483,389.292,184.488,738.633,,,,307.514,-231.048,1107.25,271.463,-610.483,1123.64,352.226,-595.805,1102.27,,,,,,,,,,,,,,,,,,,,,,414.348,-425.537,1400.58,,,,,,,,,
1601,0,295.646,198.067,758.35,389.507,185.018,738.167,,,,308.219,-230.878,1107.03,272.087,-610.255,1123.67,352.753,-595.617,1102.3,,,,,,,,,,,,,,,,,,,,,,414.644,-425.471,1400.64,,,,,,,,,
1602,0,296.708,197.895,758.405,390.657,184.973,738.04,,,,308.992,-230.554,1106.86,272.557,-610.049,1123.62,353.276,-595.497,1102.28,,,,,,,,,,,,,,,,,,,,,,414.895,-425.331,1400.7,,,,,,,,,
1603,0,297.569,197.88,758.408,392.824,185.127,738.258,,,,309.694,-230.316,1106.93,272.871,-609.812,1123.64,353.805,-595.226,1102.28,,,,,,,,,,,,,,,,,,,,,,415.048,-425.189,1400.78,,,,,,,,,
1604,0,298.631,198.747,758.497,393.329,184.829,738.245,,,,310.265,-230.14,1106.96,273.093,-609.617,1123.59,354.11,-595.052,1102.32,,,,,,,,,,,,,,,,,,,,,,415.352,-425.031,1401.45,,,,,,,,,
1605,0,299.927,198.841,758.493,394.495,185.339,738.478,,,,311.177,-229.969,1107.37,273.433,-609.379,1123.57,354.28,-594.926,1102.41,,,,,,,,,,,,,,,,,,,,,,415.184,-424.645,1401.5,,,,,,,,,
1606,0,301.564,199.092,758.572,396.401,185.561,738.729,,,,312.675,-229.554,1107.73,273.461,-609.009,1123.43,354.398,-594.821,1102.44,,,,,,,,,,,,,,,,,,,,,,414.995,-424.469,1401.83,,,,,,,,,
1607,0,303.419,199.743,758.625,397.501,186.228,738.667,,,,312.807,-229.195,1107.34,273.611,-608.781,1123.35,354.442,-594.665,1102.47,,,,,,,,,,,,,,,,,,,,,,414.919,-424.388,1402.03,,,,,,,,,
1608,0,304.222,200.053,758.419,398.567,186.201,738.887,,,,312.819,-228.932,1107.17,273.321,-608.371,1123.19,354.395,-594.557,1102.51,,,,,,,,,,,,,,,,,,,,,,414.636,-424.316,1402.12,,,,,,,,,
1609,0,304.717,199.928,758.262,400.211,186.845,739.355,,,,313.003,-228.73,1107.12,272.958,-607.943,1123.08,354.266,-594.431,1102.53,,,,,,,,,,,,,,,,,,,,,,414.37,-424.323,1402.27,,,,,,,,,
1610,0,305.954,199.765,758.228,402.052,186.972,739.739,,,,313.366,-228.49,1107.16,272.928,-607.613,1123,354.231,-594.17,1102.72,,,,,,,,,,,,,,,,,,,,,,413.929,-424.58,1402.71,,,,,,,,,
1611,0,308.288,200.7,758.41,403.306,187.162,739.787,,,,313.831,-228.156,1107.26,272.652,-607.355,1122.94,353.979,-593.997,1102.75,,,,,,,,,,,,,,,,,,,,,,413.097,-424.614,1402.89,,,,,,,,,
1612,0,310.14,201.861,758.642,403.971,187.147,739.554,,,,314.275,-227.833,1107.27,272.398,-607.167,1122.88,353.451,-593.784,1102.72,,,,,,,,,,,,,,,,,,,,,,412.124,-424.517,1403.1,,,,,,,,,
1613,0,310.505,201.709,758.654,405.339,186.925,740.139,,,,314.578,-227.591,1107.28,272.071,-606.949,1122.72,352.77,-593.504,1102.75,,,,,,,,,,,,,,,,,,,,,,411.564,-424.565,1403.35,,,,,,,,,
1614,0,311.594,201.432,758.803,406.795,187.455,740.087,,,,314.866,-227.294,1107.31,271.092,-606.45,1122.46,352.256,-593.39,1102.78,,,,,,,,,,,,,,,,,,,,,,410.435,-424.788,1403.77,,,,,,,,,
1615,0,313.324,201.968,758.969,408.785,188.541,740.53,,,,315.207,-226.983,1107.33,270.407,-606.17,1122.36,351.845,-593.282,1102.94,,,,,,,,,,,,,,,,,,,,,,409.549,-424.871,1403.96,,,,,,,,,
1616,0,315.42,203.171,759.261,410.269,189.05,740.802,,,,315.515,-226.661,1107.47,269.774,-605.912,1122.21,351.281,-593.187,1103.06,,,,,,,,,,,,,,,,,,,,,,408.711,-424.871,1404.24,,,,,,,,,
1617,0,316.716,203.842,759.447,411.421,188.674,741.15,,,,316.326,-226.167,1107.74,268.778,-605.475,1121.96,350.591,-593.048,1103.06,,,,,,,,,,,,,,,,,,,,,,406.76,-425.267,1404.32,,,,,,,,,
1618,0,318.234,203.755,759.632,412.263,188.828,741.198,,,,316.325,-225.966,1107.63,267.637,-604.688,1121.64,349.927,-592.976,1103.2,,,,,,,,,,,,,,,,,,,,,,406.3,-425.162,1404.91,,,,,,,,,
1619,0,320.105,204.083,759.4,413.962,189.309,741.517,,,,316.263,-225.768,1107.48,266.779,-604.423,1121.54,348.791,-592.695,1103.09,,,,,,,,,,,,,,,,,,,,,,404.457,-425.598,1404.69,,,,,,,,,
1620,0,321.512,204.899,759.777,416.271,189.995,742.125,,,,316.59,-225.232,1107.63,266.071,-604.096,1121.44,347.606,-592.399,1103.04,,,,,,,,,,,,,,,,,,,,,,402.746,-425.145,1404.89,,,,,,,,,
1621,0,323.403,205.359,759.869,419.17,190.465,743.069,,,,316.205,-225.233,1107.32,264.832,-603.333,1121.2,346.777,-592.423,1103.21,,,,,,,,,,,,,,,,,,,,,,401.836,-425.717,1405.51,,,,,,,,,
1622,0,325.325,205.432,759.848,421.211,190.918,743.743,,,,315.831,-224.951,1107.14,263.902,-603.034,1121.1,345.799,-592.068,1103.28,,,,,,,,,,,,,,,,,,,,,,400.142,-425.95,1405.87,,,,,,,,,
1623,0,327.143,206.172,760.064,421.008,190.657,742.697,,,,316.05,-224.563,1107.35,262.944,-602.617,1120.93,344.835,-591.831,1103.26,,,,,,,,,,,,,,,,,,,,,,398.389,-426.035,1406.2,,,,,,,140.856,-425.161,831.643
1624,0,329.41,206.52,760.328,423.718,190.975,743.391,,,,316.058,-224.278,1107.44,261.406,-602.028,1120.66,343.494,-591.546,1103.18,,,,,,,,,,,,,,,,,,,,,,396.924,-426.334,1406.5,,,,,,,141.227,-424.114,831.053
1625,0,332.088,207.889,760.834,425.131,191.08,743.751,,,,315.702,-223.892,1107.21,260.224,-601.661,1120.48,342.05,-591.233,1103.29,,,,387.08,-1074.69,803.498,,,,,,,,,,,,,,,,395.319,-426.149,1407.13,,,,,,,144.832,-421.045,828.876
1626,0,333.411,207.925,760.971,428.799,192.19,744.739,,,,315.646,-223.504,1107.23,258.442,-600.816,1120.01,341.025,-591.047,1103.28,,,,,,,,,,,,,,,,,,,,,,394.013,-426.573,1406.91,,,,,,,146.985,-418.861,827.183
1627,0,335.848,208.254,761.034,430.881,192.243,745.131,,,,316.274,-222.85,1107.53,257.062,-600.134,1119.78,339.713,-591.036,1103.25,,,,,,,,,,,,,,,,,,,,,,391.545,-426.803,1407.62,,,,,,,147.826,-417.135,826.068
1628,0,338.846,209.684,761.363,432.531,192.106,745.625,,,,316.766,-222.42,1107.78,256.376,-600.001,1119.48,337.971,-590.702,1103.13,,,,,,,,,,,,,,,,,,,,,,390.218,-427.049,1407.53,,,,,,,,,
1629,0,340.565,209.436,761.503,435.129,192.632,745.905,,,,316.738,-222.133,1107.89,254.673,-599.173,1119.19,336.404,-590.191,1103.12,,,,,,,,,,,,,,,,,,,,,,388.096,-426.977,1408.09,,,,,,,,,
1630,0,343.38,210.098,761.591,438.142,192.448,746.554,,,,316.793,-221.717,1107.93,252.937,-598.398,1118.85,334.882,-590.026,1103.03,,,,,,,,,,,,,,,,,,,,,,386.049,-427.27,1408.29,,,,,,,,,
1631,0,345.514,210.112,761.863,440.023,192.766,746.811,,,,317.284,-221.003,1108.29,250.705,-597.978,1119.07,332.89,-589.48,1103,,,,,,,,,,,,,,,,,,,,,,384.182,-427.077,1408.58,,,,,,,,,
1632,0,348.861,211.403,762.246,443.582,193.229,747.557,,,,317.542,-220.46,1108.34,249.018,-596.988,1118.29,331.316,-589.032,1103.03,,,,,,,,,,,,,,,,,,,,,,381.68,-427.386,1407.96,,,,,,,,,
1633,0,351.751,211.952,762.931,446.122,193.518,748.154,227.097,-236.031,1114.35,318.043,-219.794,1108.68,247.261,-596.112,1117.91,329.88,-588.853,1102.85,,,,,,,,,,,,,,,,,,,,,,379.53,-427.659,1409.34,,,,,,,,,
1634,0,355.02,213.016,762.947,448.104,193.664,747.905,227.399,-234.896,1114.58,318.067,-219.277,1108.7,245.511,-595.081,1117.52,327.629,-588.414,1102.72,,,,,,,,,,,,,,,,,,,,,,376.838,-427.828,1408.64,,,,,,,,,
