Trajectories
100
,,Patient 1:MDG,,,Patient 1:MAG,,,Patient 1:EAG,,,Patient 1:EDG,,,Patient 1:ED,,,Patient 1:EAD,,,Patient 1:MDD,,,Patient 1:MAD,,,Patient 1:FRD,,,Patient 1:FRG,,,Patient 1:FD,,,Patient 1:FAD,,,Patient 1:FAG,,,Patient 1:T,,,Patient 1:DH,,,Patient 1:F,,,Patient 1:DB,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1635,0,-689.797,-471.066,747.985,-678.009,-380.323,764.555,-294.642,-492.179,1041.33,-281.048,-566.535,1056.94,83.539,-496.325,1069.45,61.9558,-413.901,1036.52,520.821,-309.151,834.931,522.567,-406.084,811.943,,,,,,,,,,,,,,,,,,,,,,,,,,,
1636,0,-688.472,-474.829,748.212,-677.21,-383.887,764.345,-293.853,-494.575,1041.89,-279.49,-568.245,1056.81,84.7791,-496.692,1069.91,62.7834,-414.082,1036.46,520.412,-306.986,834.909,523.661,-403.375,812.318,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637,0,-687.171,-478.717,748.009,-676.286,-387.627,764.63,-293.823,-497.002,1042.53,-277.917,-570.365,1056.89,85.952,-496.531,1070.04,63.6074,-414.403,1036.77,520.733,-304.39,835.494,524.379,-400.519,812.738,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638,0,-685.134,-482.051,747.607,-675.557,-391.667,764.594,-293.256,-499.324,1042.71,-276.442,-572.037,1057.2,87.2212,-496.32,1069.88,64.6764,-414.366,1036.89,521.24,-301.51,836.113,525.339,-397.869,813.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639,0,-684.742,-486.618,748.319,-674.338,-395.446,764.547,-292.396,-501.169,1043.21,-274.445,-573.496,1057.07,88.4684,-496.328,1070.17,65.443,-414.247,1036.73,521.437,-298.732,836.411,526.196,-395.243,813.758,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640,0,-683.385,-490.25,748.363,-673.962,-399.594,764.889,-291.717,-503.491,1043.65,-272.76,-575.067,1057.04,89.6948,-496.44,1070.06,66.8155,-414.313,1036.87,522.08,-295.882,837.227,526.774,-392.39,814.144,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641,0,-682.692,-494.522,748.692,-672.876,-403.191,764.656,-291.119,-505.746,1043.82,-270.99,-576.397,1057.22,90.8539,-496.232,1069.93,67.811,-414.289,1037,521.99,-293.509,837.72,527.307,-389.761,814.62,,,,,,,,,,,,,,,,-124.396,-448.775,1367.7,,,,,,,,,
1642,0,-681.15,-498.138,748.405,-672.447,-406.751,764.975,-289.91,-506.824,1044.02,-269.632,-578.197,1057.26,92.2969,-495.958,1070.14,68.5113,-414.256,1036.85,521.53,-291.045,838.008,527.747,-386.935,814.852,,,,,,,,,,,,,,,,-122.986,-448.808,1367.22,,,,,,,,,
1643,0,-679.202,-501.453,747.961,-671.293,-410.218,764.815,-288.706,-508.374,1044.04,-268.061,-579.494,1057.47,93.4714,-495.961,1070.35,68.4533,-414.139,1037.16,520.842,-288.41,838.013,528.507,-384.278,815.44,,,,,,,,,,,,,,,,-120.946,-448.946,1367.45,,,,,,,,,
1644,0,-677.877,-504.906,747.792,-670.685,-413.704,764.844,-285.871,-509.084,1043.29,-266.627,-580.751,1057.52,94.5147,-495.717,1070.44,69.5651,-414.218,1037,521.112,-285.772,838.676,529.315,-381.614,815.971,,,,,,,,,,,,,,,,,,,,,,,,,,,
1645,0,-676.73,-508.483,747.733,-669.953,-417.04,764.807,-284.321,-509.87,1043.38,-265.26,-582.01,1057.54,95.9057,-495.351,1070.16,70.6831,-414.274,1037,521.748,-282.956,839.533,530.128,-379.023,816.404,,,,,,,,,,,,,,,,,,,,,,,,,,,
1646,0,-676.208,-512.485,747.831,-669.162,-420.888,764.483,-282.897,-510.901,1043.06,-263.826,-583.038,1057.59,96.9542,-495.19,1070.03,71.4423,-414.053,1036.87,522.013,-280.41,840.079,530.61,-376.503,816.675,,,,,,,,,,,,,,,,,,,,,,,,,,,
1647,0,-674.362,-515.487,747.522,-668.685,-424.337,764.415,-280.855,-511.866,1042.66,-262.359,-584.051,1057.94,98.096,-494.918,1070.13,72.0153,-413.983,1036.7,521.335,-278.412,840.082,530.98,-373.575,816.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648,0,-673.229,-518.805,747.207,-667.907,-427.266,763.798,-280.467,-513.309,1043.12,-260.259,-584.877,1057.59,99.1668,-494.632,1070.07,72.7658,-413.778,1036.78,521.459,-275.801,840.431,531.816,-371.073,817.259,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649,0,-672.661,-522.441,747.352,-667.244,-430.392,763.367,-279.574,-514.494,1043.18,-259.308,-586.193,1057.58,99.862,-494.438,1070.28,73.8906,-413.284,1037.12,522.033,-273.153,841.065,532.179,-368.56,817.565,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650,0,-670.971,-525.063,746.794,-666.376,-433.481,762.876,-277.952,-515.206,1042.79,-257.933,-587.359,1057.69,101.054,-493.908,1070.16,74.4053,-412.93,1037.1,521.699,-270.814,840.998,532.847,-366.23,817.777,,,,,,,,,,,,,,,,,,,,,,,,,,,
1651,0,-670.263,-528.236,747.04,-666.246,-436.54,762.907,-277.058,-516.557,1042.9,-256.667,-588.135,1057.81,102.322,-493.354,1070.25,75.2926,-412.668,1037.34,521.823,-268.476,841.263,532.984,-363.919,817.785,,,,,,,,,,,,,,,,,,,,,,,,,,,
1652,0,-669.863,-531.531,747.19,-665.057,-439.104,762.732,-275.796,-517.363,1042.82,-255.143,-588.705,1057.92,102.859,-492.793,1070.51,75.8513,-412.478,1037.46,522.583,-265.92,842.085,533.659,-361.604,817.977,,,,,,,,,,,,,,,,,,,,,,,,,,,
1653,0,-667.98,-533.662,746.285,-663.861,-441.619,762.513,-275.181,-518.228,1042.96,-254.008,-589.85,1057.79,103.781,-492.511,1070.21,76.6102,-412.277,1037.35,522.339,-263.86,841.951,533.878,-359.453,818.053,,,,,,,,,,,,,,,,,,,,,,,,,,,
1654,0,-666.337,-535.803,745.747,-663.186,-444.187,761.789,-273.981,-519.117,1042.95,-252.749,-590.625,1057.56,104.966,-491.892,1070.24,76.9629,-411.616,1037.07,521.346,-262.027,841.579,534.352,-357.138,818.085,,,,,,,,,,,,,,,,,,,,,,,,,,,
1655,0,-665.636,-538.533,745.805,-663.022,-446.566,762.007,,,,-251.477,-591.737,1057.74,105.909,-491.52,1070.24,77.5499,-411.285,1037,522.167,-259.651,842.104,534.75,-354.936,818.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656,0,-665.518,-541.469,746.26,-662.049,-448.696,761.927,,,,-250.461,-592.299,1057.86,106.401,-491.32,1070.34,78.0518,-411.078,1037.04,522.306,-257.878,842.29,534.737,-352.844,818.083,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657,0,-662.874,-542.515,744.773,-661.164,-451.207,761.474,,,,-249.44,-593.08,1058.02,107.267,-490.803,1070.32,78.6327,-410.71,1037.15,521.397,-255.867,841.713,535.178,-350.832,818.274,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658,0,-661.896,-544.624,745.124,-661.175,-453.066,761.865,,,,-248.305,-593.925,1058.08,108.446,-490.126,1070.5,79.5332,-410.21,1037.35,521.715,-254.018,841.924,535.44,-348.738,818.181,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659,0,-661.007,-546.656,745.046,-659.515,-454.797,761.211,,,,-247.291,-594.437,1058.01,109.123,-489.758,1070.39,80.4184,-409.759,1037.52,522.124,-251.898,842.105,535.641,-346.676,818.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
1660,0,-660.156,-548.397,745.128,-658.931,-456.363,761.402,,,,-246.086,-595.259,1057.96,109.752,-489.207,1070.4,80.9979,-409.415,1037.61,521.243,-250.081,841.542,535.761,-344.882,818.007,,,,,,,,,,,,,,,,,,,,,,,,,,,
1661,0,-659.782,-550.514,745.249,-658.36,-458.144,761.268,,,,-244.862,-595.659,1057.9,110.813,-488.491,1070.27,80.914,-408.957,1037.39,521.451,-248.256,841.622,536.182,-342.953,818.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
1662,0,-659.082,-552.152,745.457,-657.726,-459.863,761.663,,,,-244.096,-596.216,1058.11,111.454,-488.109,1070.25,80.9015,-408.654,1037.32,521.805,-246.287,841.885,536.349,-341.422,817.891,,,,,,,,,,,,,,,,,,,,,,,,,,,
1663,0,-657.497,-552.987,744.915,-657.649,-461.155,761.829,,,,-243.208,-596.546,1058.18,111.992,-487.622,1070.45,81.0233,-408.162,1037.19,520.827,-244.82,841.215,536.684,-339.359,818.036,,,,,,,,,,,,,,,,,,,,,,,,,,,
1664,0,-656.398,-554.402,744.703,-656.71,-463.161,761.686,,,,-242.326,-596.964,1058.31,112.37,-487.41,1070.33,81.6608,-407.684,1037.15,520.884,-243.239,841.132,536.411,-337.674,817.671,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665,0,-655.338,-555.099,744.665,-656.322,-463.766,761.643,,,,-241.598,-597.257,1058.46,113.224,-486.571,1070.41,82.1845,-407.418,1037.18,521.292,-241.48,841.312,536.664,-336.141,817.354,,,,,,,,,,,,,,,,,,,,,,,,,,,
1666,0,-654.792,-556.329,745.068,-655.221,-464.675,761.831,,,,-240.642,-597.759,1058.32,113.756,-486.023,1070.19,82.877,-406.951,1037.25,520.47,-239.934,840.652,536.698,-334.406,817.205,,,,,,,,,,,,,,,,,,,-58.9066,-553.709,1071.85,,,,,,
1667,0,-654.596,-557.985,745.393,-654.848,-465.879,761.827,,,,-239.828,-597.857,1058.39,114.184,-485.597,1070.05,83.6078,-406.454,1037.54,521.05,-238.334,840.886,536.801,-332.994,817.056,,,,,,,,,,,,,,,,,,,-58.0548,-553.329,1071.96,,,,,,
1668,0,-653.982,-558.927,745.602,-654.193,-467.009,761.732,,,,-239.061,-597.994,1058.48,114.725,-485.155,1069.9,83.8962,-405.857,1037.37,521.228,-236.977,840.935,537.002,-331.655,816.643,,,,,,,,,,,,,,,,-97.3156,-454.561,1366.7,,,,,,,,,
1669,0,-653.583,-559.803,745.856,-653.483,-467.751,761.827,,,,-238.216,-598.238,1058.43,115.735,-484.792,1069.79,83.7303,-405.375,1036.85,520.473,-235.647,840.347,537.041,-329.993,816.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
1670,0,-653.587,-561.105,746.579,-653.886,-468.583,762.31,,,,-237.498,-598.623,1058.49,115.905,-484.153,1069.75,84.5792,-404.798,1037.01,519.632,-234.634,839.69,537.103,-328.964,816.359,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671,0,-653.562,-562.041,747.232,-653.831,-469.514,762.87,,,,-236.867,-598.579,1058.55,116.118,-483.599,1069.7,85.0078,-404.466,1036.96,519.969,-233.322,839.706,537.207,-327.528,815.874,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672,0,-652.74,-562.546,747.119,-653.107,-470.271,763.134,,,,-236.318,-598.592,1058.71,116.608,-482.976,1069.67,85.0812,-404.251,1036.81,520.722,-231.921,839.882,537.13,-326.287,815.713,,,,,,,,,,,,,,,,,,,,,,,,,,,
1673,0,-652.062,-562.976,747.226,-652.851,-470.65,763.248,,,,-235.76,-598.576,1058.89,117.043,-482.482,1069.55,84.991,-403.801,1036.74,520.779,-230.618,839.767,537.344,-325.035,815.633,,,,,,,,,,,,,,,,,,,,,,,,,,,
1674,0,-651.949,-563.676,747.721,-653.256,-471.493,763.909,,,,-235.347,-598.58,1059.02,117.48,-481.921,1069.54,85.3103,-403.093,1036.81,520.336,-229.584,839.16,537.315,-324.137,815.146,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,0,-651.758,-564.253,748.213,-653.165,-472.349,764.545,,,,-234.836,-598.48,1059.12,117.502,-481.422,1069.49,85.6433,-402.513,1036.68,519.39,-228.956,838.576,537.164,-322.847,814.814,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676,0,-651.335,-564.503,748.714,-652.866,-473.128,765.031,,,,-234.342,-598.361,1059.28,117.54,-480.808,1069.47,86.0765,-402.105,1036.63,519.535,-227.623,838.121,536.991,-321.905,814.415,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677,0,-651.555,-565.11,749.409,-652.514,-473.171,765.26,,,,-233.85,-598.145,1059.39,117.943,-480.181,1069.31,86.4752,-401.529,1036.77,519.316,-226.775,837.622,536.915,-321.021,814.062,,,,,,,,,,,,,,,,,,,,,,,,,,,
1678,0,-651.496,-565.41,749.911,-652.763,-473.539,765.734,,,,-233.58,-597.82,1059.53,118.318,-479.755,1069.14,86.6413,-400.771,1036.67,519.601,-225.604,837.507,537.124,-319.934,813.908,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679,0,-651.089,-565.403,750.07,-652.697,-473.549,765.988,,,,-233.291,-597.592,1059.58,118.713,-479.14,1069.11,86.6982,-400.14,1036.62,519.701,-224.916,837.25,536.918,-319.047,813.194,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680,0,-650.688,-565.43,750.075,-652.373,-473.525,766.109,,,,-232.937,-597.238,1059.76,119.096,-478.307,1068.92,86.4828,-399.625,1036.33,519.35,-223.948,836.799,537.039,-318.336,813.043,,,,,,,,,,,,,,,,,,,,,,,,,,,
1681,0,-650.422,-565.474,750.32,-652.075,-473.477,766.326,,,,-232.64,-596.899,1059.84,119.084,-477.798,1068.94,86.9627,-399.386,1036.37,518.547,-223.386,835.907,536.961,-317.492,812.638,,,,,,,,,,,,,,,,,,,,,,,,,,,
1682,0,-650.589,-565.52,750.891,-652.179,-473.43,766.655,,,,-232.355,-596.504,1060.04,119.229,-477.367,1068.75,87.2235,-398.807,1036.37,518.242,-222.77,835.479,536.872,-316.867,812.299,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683,0,-650.395,-565.283,751.414,-652.5,-473.336,767.376,,,,-232.362,-596.082,1060.41,119.654,-476.778,1068.66,87.0745,-398.27,1036.15,518.772,-221.852,835.39,536.674,-316.144,811.811,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684,0,-650.572,-565,752.066,-652.57,-473.026,767.869,,,,-232.221,-595.617,1060.44,119.677,-476.144,1068.53,86.6121,-397.577,1035.99,518.592,-221.325,834.865,536.615,-315.363,811.466,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685,0,-650.623,-564.766,752.554,-652.65,-472.833,768.256,,,,-232.216,-595.219,1060.5,119.79,-475.514,1068.25,86.2789,-397.302,1035.55,518.058,-220.925,834.278,536.557,-314.927,811.068,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686,0,-651.021,-564.669,753.012,-652.963,-472.814,768.755,,,,-232.197,-594.488,1060.65,119.753,-475.072,1068.33,86.1872,-397.072,1035.33,518.107,-220.368,833.927,536.322,-314.445,810.563,,,,,,,,,,,,,,,,,,,,,,,,,,,
1687,0,-651.386,-564.493,753.591,-653.367,-472.331,769.228,,,,-232.263,-593.755,1060.98,119.731,-474.792,1068.22,86.4154,-396.721,1035.15,518.561,-219.609,833.825,536.186,-313.9,810.207,,,,,,,,,,,,,,,,,,,,,,,,,,,
1688,0,-651.862,-564.026,754.309,-653.762,-471.795,769.909,,,,-232.333,-592.997,1061.18,119.614,-474.423,1068.22,86.568,-395.622,1035,519.213,-218.982,833.712,535.964,-313.428,809.602,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689,0,-652.249,-563.722,754.693,-653.898,-471.417,770.284,,,,-232.278,-592.252,1061.26,119.529,-473.833,1068.08,86.9798,-395.157,1035.05,518.74,-218.622,833.045,536.292,-313.256,809.455,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690,0,-652.804,-563.385,755.074,-653.857,-470.893,770.311,,,,-232.336,-591.39,1061.17,119.582,-473.284,1067.88,87.3831,-394.756,1035.18,518.503,-218.322,832.445,536.097,-313.16,808.943,,,,,,,,,,,,,,,,,,,,,,,,,,,
1691,0,-653.023,-562.174,755.657,-653.898,-469.911,770.358,,,,-232.554,-590.821,1061.26,119.749,-472.624,1067.84,87.5076,-394.416,1035.01,518.576,-218.03,832.117,535.916,-312.8,808.651,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692,0,-653.593,-561.437,756.074,-654.591,-468.768,770.833,,,,-232.781,-589.869,1061.59,119.702,-472.211,1067.78,87.317,-393.759,1035.06,518.965,-217.619,832.041,535.723,-312.663,808.359,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693,0,-654.093,-560.777,756.353,-655.136,-468.292,771.164,,,,-232.962,-589.034,1061.61,119.623,-471.557,1067.78,87.4367,-392.931,1034.92,519.172,-217.524,831.857,535.641,-312.547,808.077,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694,0,-654.192,-559.316,756.706,-654.837,-466.935,771.129,,,,-233.215,-588.425,1061.58,119.523,-470.961,1067.64,87.7659,-392.328,1035.04,519.124,-217.594,831.559,535.445,-312.516,807.746,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,0,-653.855,-557.575,756.188,-655.489,-465.364,771.72,,,,-233.499,-587.588,1061.5,119.213,-470.613,1067.6,87.6105,-391.922,1034.96,518.708,-217.838,830.977,535.275,-312.656,807.386,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,0,-654.432,-556.498,756.596,-656.029,-464.572,771.781,,,,-234.214,-586.608,1061.85,118.759,-470.143,1067.61,86.417,-391.439,1034.48,518.33,-218.161,830.389,535.261,-312.789,807.201,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,0,-655.335,-555.376,757.171,-656.03,-463.128,772.181,,,,-234.281,-585.647,1061.97,118.431,-469.29,1067.8,85.716,-390.79,1034.16,518.242,-218.452,829.968,535.283,-313.022,807.001,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698,0,-656.007,-554.166,757.255,-656.588,-461.849,772.147,,,,-234.728,-584.836,1061.88,118.368,-468.734,1067.69,85.7043,-390.488,1034.12,518.006,-218.691,829.594,535.349,-313.423,806.819,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699,0,-656.287,-552.408,757.68,-656.426,-460.074,772.187,,,,-234.99,-583.57,1062.03,118.271,-468.271,1067.77,85.7338,-390.101,1034.21,517.87,-219.153,829.199,535.321,-313.656,806.65,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,0,-656.282,-550.681,757.215,-656.859,-458.607,772.493,,,,-235.431,-582.656,1062.27,117.763,-467.849,1067.79,85.772,-388.997,1034.28,517.527,-219.647,828.692,535.152,-313.981,806.367,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,0,-656.153,-548.512,757.089,-657.049,-456.533,772.435,,,,-235.95,-581.495,1062.31,117.308,-467.146,1067.71,85.7771,-388.746,1034.54,518.076,-219.952,828.759,535.068,-314.439,806.176,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,0,-656.947,-547.248,757.229,-657.212,-454.949,772.696,,,,-236.37,-580.885,1062.31,116.822,-466.679,1067.8,85.5674,-388.212,1034.54,518.585,-220.207,828.787,534.989,-315.025,805.997,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,0,-657.853,-545.678,757.831,-657.825,-453.256,772.815,,,,-236.881,-579.688,1062.39,116.487,-466.276,1067.92,85.1582,-387.445,1034.34,519.01,-220.438,828.736,535.009,-315.541,805.984,,,,,,,,,,,,,,,,,,,,,,,,,,,
1704,0,-658.117,-543.815,757.644,-657.841,-451.307,772.937,,,,-237.349,-578.454,1062.67,116.205,-465.848,1067.82,84.8527,-386.778,1034.28,519.205,-220.892,828.635,534.978,-315.929,805.949,,,,,,,,,,,,,,,,-94.1302,-430.03,1367.11,,,,,,,,,
1705,0,-657.893,-541.209,757.381,-658.125,-449.396,772.672,,,,-238.211,-577.925,1062.61,115.729,-465.132,1067.74,84.7905,-386.071,1034.47,519.331,-221.291,828.627,534.886,-316.11,805.871,,,,,,,,,,,,,,,,-93.6346,-428.572,1367.07,,,,,,,,,
1706,0,-659.051,-540.038,757.642,-659.29,-448.027,773.468,,,,-238.468,-576.246,1062.57,115.333,-464.44,1067.67,84.6606,-385.694,1034.51,519.331,-221.702,828.478,534.849,-316.433,805.901,,,,,,,,,,,,,,,,-93.4839,-426.901,1367.06,,,,,,,,,
1707,0,-659.772,-537.837,757.977,-659.969,-446.532,773.391,,,,-239.329,-575.425,1062.85,115.048,-464.193,1067.5,83.9521,-384.905,1034.44,519.371,-222.112,828.416,534.747,-316.857,805.896,,,,,,,,,,,,,,,,-95.1977,-427.026,1367.36,,,,,,,,,
1708,0,-660.816,-536.505,758.187,-659.499,-444.087,773.195,,,,-240.199,-574.145,1062.99,114.377,-463.679,1067.51,83.2276,-384.131,1034.25,519.521,-222.379,828.346,534.557,-317.456,805.792,,,,,,,,,,,,,,,,-97.4703,-427.364,1368.32,,,,,,,,,
1709,0,-660.62,-533.848,757.834,-659.993,-441.882,773.233,,,,-240.727,-573.078,1062.77,113.93,-462.729,1067.43,82.821,-383.723,1034.22,519.482,-222.841,828.314,534.247,-318.016,805.615,,,,,,,,,,,,,,,,-97.9026,-426.278,1368.12,,,,,,,,,
1710,0,-661.151,-531.852,757.56,-660.938,-440.05,773.484,,,,-241.522,-571.73,1062.85,113.565,-462.204,1067.23,82.6636,-383.049,1034.18,519.382,-223.323,828.343,533.743,-318.392,805.279,,,,,,,,,,,,,,,,-97.3001,-424.316,1367.63,-59.6387,-529.019,1072.48,,,,,,
1711,0,-662.816,-530.295,758.208,-661.438,-438.136,773.668,,,,-241.936,-570.349,1062.89,113.067,-461.75,1067.31,82.2667,-382.166,1034.05,519.287,-223.755,828.193,533.265,-318.616,805.159,,,,,,,,,,,,,,,,-96.2981,-423.491,1367.57,-60.1168,-527.683,1072.54,,,,,,
1712,0,-663.502,-528.121,758.277,-662.269,-436.041,773.889,,,,-242.823,-568.855,1062.61,112.376,-460.843,1067.16,81.8045,-381.58,1034.37,519.286,-224.104,828.127,533.007,-318.938,805.129,,,,,,,,,,,,,,,,-96.3986,-422.454,1367.88,-60.7706,-526.9,1072.32,,,,,,
1713,0,-663.981,-525.899,758.272,-663.085,-433.594,773.887,,,,-243.856,-567.6,1062.73,111.562,-460.018,1067.19,80.9728,-380.839,1033.96,519.782,-224.258,828.249,532.891,-319.245,805.083,,,,,,,,,,,,,,,,-95.3885,-420.631,1366.97,-61.6838,-525.921,1072.11,,,,,,
1714,0,-664.553,-523.283,758.147,-663.496,-432.138,773.722,,,,-244.91,-566.18,1063.07,111.07,-459.467,1067.05,80.6398,-379.885,1034.14,519.625,-224.491,828.135,532.685,-319.577,805.019,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,0,-665.409,-521.088,757.959,-664.307,-429.335,774.261,,,,-245.923,-564.77,1062.75,110.06,-458.492,1066.93,80.3046,-379.087,1034.06,519.383,-224.64,828.017,532.268,-320.028,804.758,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,0,-666.963,-519.136,758.602,-665.516,-427.219,774.509,,,,-246.798,-563.2,1062.84,109.268,-457.996,1066.88,79.2223,-377.755,1033.9,519.399,-224.73,827.88,531.711,-320.418,804.56,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,0,-668.354,-517.004,759.213,-666.745,-424.91,774.527,,,,-247.491,-561.405,1062.86,108.681,-456.778,1066.74,78.8521,-377.061,1033.81,519.146,-225.017,827.762,531.18,-320.621,804.376,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,0,-669.009,-514.43,758.917,-667.542,-422.54,774.848,,,,-248.615,-559.797,1062.68,108.027,-455.869,1066.49,78.4428,-375.821,1033.95,518.954,-225.203,827.6,530.537,-320.924,804.065,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,0,-670.209,-512.121,759.174,-668.124,-420.1,775.006,,,,-249.591,-557.784,1062.81,107.333,-454.944,1066.5,78.0539,-374.761,1034.21,518.798,-225.238,827.446,529.991,-321.013,803.878,,,,,,,,,,,,,,,,-99.4325,-417.135,1368.06,,,,,,,,,
1720,0,-672.484,-509.9,760.356,-668.89,-417.315,774.927,,,,-250.805,-556.356,1062.84,106.413,-453.772,1066.36,77.28,-373.591,1033.95,518.576,-225.214,827.228,529.513,-321.038,803.621,,,,,,,,,,,,,,,,-101.196,-417.168,1368.06,,,,,,,,,
1721,0,-673.082,-507.049,760.005,-670.018,-414.692,775.247,,,,-252.163,-554.729,1062.92,105.571,-452.723,1066.26,76.4636,-372.686,1033.96,518.081,-225.326,826.959,528.83,-320.865,803.348,,,,,,,,,,,,,,,,-102.593,-417.167,1368.54,,,,,,,,,
1722,0,-673.432,-503.952,759.579,-671.095,-411.952,775.516,,,,-253.085,-552.936,1062.76,104.53,-451.722,1066.42,75.2675,-371.246,1033.97,517.096,-225.322,826.305,528.268,-320.741,803.086,,,,,,,,,,,,,,,,-100.815,-414.384,1368.07,,,,,,,,,
1723,0,-674.732,-500.994,759.809,-672.281,-408.974,775.527,,,,-253.932,-550.63,1062.87,103.703,-450.52,1066.29,74.8399,-370.347,1034.12,515.895,-225.409,825.522,527.642,-320.601,802.844,,,,,,,,,,,,,,,,-100.06,-412.024,1368.3,,,,,,,,,
1724,0,-676.355,-498.071,760.44,-673.323,-405.998,775.781,,,,-255.283,-548.773,1062.92,102.646,-449.503,1066.19,73.6836,-369.002,1034.02,515.171,-225.233,825.08,526.77,-320.367,802.348,,,,,,,,,,,,,,,,-99.107,-411.546,1367.83,,,,,,,,,
1725,0,-677.228,-494.607,760.614,-674.319,-403.011,776.14,,,,-256.547,-546.85,1063.02,101.941,-448.298,1066.09,72.7684,-367.875,1033.78,515.029,-224.978,825.045,525.781,-319.955,801.901,,,,,,,,,,,,,,,,-98.8493,-408.649,1367.16,,,,,,,,,
1726,0,-679.064,-492.16,761.009,-675.251,-399.737,776.409,,,,-257.759,-545.128,1063.02,100.828,-447.351,1065.91,72.1217,-366.431,1033.84,515.171,-224.469,825.228,524.812,-319.881,801.427,,,,,,,,,,,,,,,,-100.297,-408.204,1367.67,,,,,,,,,
1727,0,-680.016,-488.747,761.057,-676.461,-396.67,776.914,,,,-259.095,-542.835,1063,99.8022,-445.909,1065.71,71.416,-364.658,1033.97,515.235,-223.832,825.344,524.094,-319.659,801.216,,,,,,,,,,,,,,,,-104.116,-408.776,1368.53,,,,,,,,,
1728,0,-680.641,-485.008,760.8,-677.634,-393.414,777.428,,,,-260.029,-540.237,1063.01,98.8038,-444.44,1065.68,71.0446,-363.673,1033.9,514.694,-223.221,825.106,523.047,-319.105,800.749,,,,,,,,,,,,,,,,-105.203,-408.003,1368.51,,,,,,,,,
1729,0,-682.391,-481.944,761.299,-678.466,-389.943,777.542,,,,-261.707,-538.164,1063.13,97.2035,-443.367,1065.56,69.6203,-362.008,1033.67,513.315,-223.092,824.373,522.188,-318.505,800.484,,,,,,,,,,,,,,,,-105.421,-406.207,1368.48,,,,,,,,,
1730,0,-683.218,-477.818,761.212,-679.748,-386.182,778.201,,,,-262.831,-535.831,1062.82,96.2561,-442.122,1065.29,68.9476,-360.449,1033.64,511.915,-222.6,823.884,521.685,-318.259,800.225,,,,,,,,,,,,,,,,-103.966,-403.921,1369.15,,,,,,,,,
